customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
9200,22.0,957446.1225417132,63,35,108.89144432281684,0,29938.198849724587,13719.32623920883,Other,Premium,South,Credit Card,Yes,Desktop,0
9201,71.0,764087.198648544,33,30,32.672562340200315,1,47597.37840639245,22288.744388831947,Female,Basic,East,Transfer,Yes,Tablet,0
9202,19.0,121555.71407690772,30,20,32.5149344580027,0,66161.39174980263,28993.55333307701,Other,Premium,North,,No,Mobile,0
9203,,542871.1140592983,85,27,63.0421214430839,1,26949.425794959792,36703.957718966696,Female,Enterprise,South,Credit Card,No,Tablet,1
9204,41.0,340349.4681306212,0,35,61.49689010435045,1,57193.48959920659,4141.478487966304,Male,Basic,North,Credit Card,No,Mobile,1
9205,18.0,491818.98854131217,32,20,100.5995306712498,1,81620.03466297957,4802.827283672299,,Basic,West,Credit Card,Yes,Desktop,0
9206,41.0,865358.9552766967,109,26,102.86832786882086,3,81838.029100179,13795.614468281252,Female,Premium,North,PayPal,Yes,Desktop,0
9207,69.0,785627.3778657044,54,28,43.187650003374586,3,68870.01197107465,13183.648368265356,Male,Enterprise,North,Debit Card,No,Tablet,1
9208,75.0,956993.9414484344,103,28,61.43620807603367,5,51168.25617842507,25197.88769030808,Female,Basic,North,Credit Card,Yes,Desktop,0
9209,24.0,762003.4177309481,35,30,99.47507344910788,1,59645.47212067636,11538.47704800004,Other,Premium,South,Credit Card,No,Tablet,1
9210,51.0,951970.5499767928,8,40,34.97604764895597,5,39366.26657999011,20657.3971800148,Female,Enterprise,West,Credit Card,Yes,Desktop,0
9211,24.0,354142.0637223887,60,24,103.60479125520042,3,76056.8474070458,15134.501649429436,Female,Enterprise,South,Credit Card,Yes,Desktop,0
9212,45.0,979353.6722538404,13,23,80.29079263770944,2,62690.30474383216,9465.701377613495,Male,Basic,South,Credit Card,Yes,Desktop,0
9213,54.0,961142.175610384,4,32,73.26753304890775,2,31756.116485370923,13926.20134675792,Female,Basic,North,Transfer,Yes,Tablet,1
9214,69.0,1429980.6475084552,64,35,11.674638230370576,1,-12429.999011412889,19018.13657999277,Other,Basic,East,,Yes,Tablet,0
9215,76.0,789256.8229627358,51,22,63.68570915174233,1,54991.50591796832,10611.15460959683,Female,Enterprise,West,Credit Card,No,Desktop,0
9216,63.0,365729.39543630864,50,33,77.30420255821272,2,57943.68303800114,11630.08269601278,,Basic,North,Credit Card,No,Tablet,0
9217,42.0,895643.053614721,48,31,59.78119902728571,4,68892.91581704479,25541.25745126304,Female,Enterprise,East,PayPal,Yes,Mobile,1
9218,43.0,558816.5004735815,90,20,81.20524918229364,1,43533.26233029908,29788.0306839754,Other,Premium,West,PayPal,No,Mobile,1
9219,64.0,999327.6196087492,96,38,64.49215721578197,3,41029.93842745833,15898.076223434346,Other,Enterprise,East,Debit Card,No,Tablet,1
9220,,488676.6177025077,46,28,50.76705073563399,0,48865.18078879007,38486.943619009166,Female,Enterprise,East,Transfer,No,Desktop,1
9221,141.0,1202056.045062448,86,27,51.997374918479785,2,31143.62989335076,29904.45277852006,Other,Enterprise,South,,No,Mobile,0
9222,42.0,1101576.1009594095,96,33,98.55117577690557,3,55473.06727630966,49029.07972742016,Other,Enterprise,West,Transfer,No,Mobile,0
9223,34.0,765762.7627927907,113,31,48.64633600686509,0,43572.057622487686,23916.062777670333,Female,Enterprise,East,Credit Card,No,Tablet,0
9224,57.0,452032.46075258136,77,24,32.21267475851394,2,59094.28409223017,23171.077402599527,Female,Premium,West,Credit Card,No,Mobile,0
9225,41.0,733763.7745792429,102,19,39.44673215622236,1,59963.334645678144,6755.233284849583,Female,Enterprise,South,Debit Card,No,Mobile,0
9226,66.0,1022369.636337646,118,37,71.71323968273451,2,41241.86548785241,33142.61567872915,Other,Basic,South,Transfer,Yes,Tablet,1
9227,54.0,813543.5922127113,80,39,73.07035487552,2,70846.00313028463,26779.661793905143,Female,Basic,North,Credit Card,Yes,Tablet,1
9228,48.0,800075.3392548689,99,29,93.56314808783674,5,49755.4490013066,-317.43255753704943,Male,Basic,East,,No,Mobile,0
9229,50.0,786098.0185457463,67,18,89.59404877455574,1,48701.42155981047,9578.650199134676,Female,Enterprise,North,PayPal,No,Desktop,1
9230,22.0,487436.5637426332,59,23,86.9822562035251,0,57035.19643332752,22560.583581941963,Male,Premium,South,Debit Card,Yes,Tablet,1
9231,141.0,560005.031003463,76,30,63.43564909594185,1,45554.834351047415,7289.929805034086,Female,Basic,North,Transfer,No,Desktop,0
9232,75.0,761458.8948312029,31,19,74.02109177836246,3,24033.87881457773,5193.637506628951,Other,Premium,South,,No,Mobile,0
9233,77.0,1152133.7911320464,27,28,62.58333407488582,2,48450.181985753785,37226.30118644593,Other,Premium,North,Transfer,No,Desktop,0
9234,58.0,1218368.5967076072,32,28,48.1092968184586,1,31561.56922605704,8437.181401924425,Male,Enterprise,West,Credit Card,No,Desktop,0
9235,28.0,904760.7125416688,114,28,65.74943460265223,3,81029.7840528121,26815.5266162874,Male,Basic,North,Transfer,Yes,Mobile,0
9236,48.0,1067781.9467794276,57,32,82.68114439756276,1,51748.85457786011,19165.015940493493,Female,Premium,West,Debit Card,Yes,Desktop,1
9237,18.0,750483.7212232021,53,35,78.61736976965722,2,44098.25175153128,4345.361962852016,Male,Enterprise,South,Transfer,Yes,Mobile,1
9238,42.0,867761.085516178,5,36,48.32326865802016,1,48617.65143317061,23824.700873049296,Female,Basic,East,PayPal,Yes,Desktop,1
9239,53.0,632240.3501005971,50,40,31.617375097857597,1,61939.62117835877,9068.366223880892,,Enterprise,South,Credit Card,Yes,Tablet,0
9240,62.0,870805.5664758651,107,26,57.48633930412082,3,63777.59832621156,32129.57115011938,Female,Enterprise,East,Transfer,No,Desktop,1
9241,74.0,700974.1685399126,35,35,49.04273617455859,0,57175.16175506771,14983.02096861599,Other,Premium,North,Debit Card,No,Desktop,0
9242,28.0,1113316.8212959585,66,29,79.46913261314492,3,31144.40299788926,38209.9523524881,Male,Enterprise,North,Transfer,Yes,Tablet,1
9243,69.0,394131.606527158,71,28,44.88079494178473,4,43006.34941934793,11250.047596685798,Other,Basic,North,Credit Card,No,Tablet,0
9244,35.0,687404.8317120065,80,32,59.95005702560297,1,44387.9427992776,38714.1506590559,Other,Basic,West,Transfer,Yes,Mobile,0
9245,43.0,803134.207720743,66,29,87.38203144592184,1,53336.21485279344,28076.16111816926,Male,Enterprise,South,,No,Desktop,0
9246,48.0,1214149.385232481,54,24,5.397616633969868,1,41372.26611031468,19098.175297527803,Male,Basic,South,Credit Card,Yes,Tablet,0
9247,57.0,530175.430096501,3,50,77.16503016048921,2,21347.93105588152,28650.62399200568,Female,Premium,West,Transfer,Yes,Mobile,0
9248,-5.0,1710977.589714663,19,35,57.94784013944763,2,63696.59550547953,28190.76068719116,Other,Premium,South,PayPal,Yes,Mobile,0
9249,,592348.3388279425,113,26,11.547707181282805,5,20633.830652260112,21983.722724378786,Female,Basic,North,PayPal,Yes,Mobile,0
9250,33.0,483792.065018932,48,34,80.0954030076144,0,28051.20768183076,25638.59165941529,Male,Basic,West,PayPal,Yes,Mobile,0
9251,77.0,332216.3923944891,102,26,87.76822331273439,1,30582.93946829487,17274.135218671414,Other,Enterprise,North,Transfer,No,Mobile,0
9252,27.0,614919.8710613508,79,27,60.51341688877434,1,72447.62434455525,35928.217799083366,Other,Enterprise,West,Transfer,Yes,Mobile,0
9253,28.0,821964.463612129,86,32,66.1183469928784,1,57431.25315651762,28607.327967488403,Other,Enterprise,North,Transfer,Yes,Mobile,0
9254,,976201.9101454052,2,30,59.942297955798026,4,39591.83380919941,16728.635989202037,Other,Basic,East,PayPal,No,Mobile,1
9255,31.0,750902.8233125708,70,27,52.6710443818376,3,25724.332031728933,13662.600996231558,Female,Enterprise,East,Debit Card,No,Mobile,1
9256,60.0,1196654.5659269216,112,21,61.29300300480103,1,65726.40495329004,11222.324142619877,Female,Basic,East,Debit Card,Yes,Tablet,0
9257,29.0,1174704.139086836,66,24,113.78790105968991,2,38251.26552589201,16035.926691666104,Female,Premium,South,Debit Card,No,Tablet,0
9258,56.0,1025744.2791472753,75,25,51.511143902977,0,59639.57040045555,18554.957749970228,Female,Basic,West,Debit Card,Yes,Mobile,0
9259,18.0,763513.4649810469,17,31,46.61271649161281,1,46781.20579211215,16042.915418367931,Other,Enterprise,East,Transfer,No,Mobile,0
9260,55.0,804618.2485625023,94,28,101.82876737238158,3,32371.40325508852,31540.331195347146,Other,Premium,West,,Yes,Mobile,0
9261,21.0,664091.5085962489,23,28,81.97685888773125,1,61045.90691562151,25676.350139677,Other,Basic,North,Transfer,Yes,Desktop,1
9262,41.0,1265561.1220426145,66,43,61.4202905005024,1,71648.71522533981,11625.948643080888,Female,Enterprise,East,Transfer,Yes,Desktop,0
9263,25.0,410633.2922019205,78,37,53.77909179247171,5,60349.08397605426,35400.01257140997,Other,Basic,North,Debit Card,No,Desktop,0
9264,57.0,1269490.5512887836,29,32,52.32182909423783,4,49162.82505845993,23064.27536074476,Female,Enterprise,South,PayPal,No,Desktop,0
9265,40.0,919020.7362004808,45,23,31.76241318111632,1,86090.82174249308,13551.055682190388,Other,Premium,West,Transfer,No,Tablet,0
9266,50.0,1077144.6237445902,51,32,85.78784941433372,3,45437.22188599495,21840.41739800575,Male,Premium,West,Transfer,Yes,Mobile,1
9267,28.0,988027.5047749352,47,26,69.68373158902244,3,26928.3843022399,402.2314753458013,Male,Premium,South,Credit Card,No,Tablet,0
9268,59.0,760058.7688767242,116,37,100.508193630955,0,57029.42399446008,28645.79256296798,Other,Premium,East,Debit Card,No,Mobile,0
9269,20.0,1093094.3195047358,52,23,75.05591860164365,1,44808.112685101325,39759.85344925249,Other,Basic,South,Transfer,Yes,Mobile,0
9270,24.0,300658.7028678777,63,24,73.68106517399853,3,48340.30788468163,11142.40518413558,Female,Premium,North,Debit Card,Yes,Tablet,0
9271,71.0,609103.8510326105,15,30,42.857921688452166,3,71190.58074338207,15687.674333362464,Female,Premium,North,Credit Card,Yes,Mobile,1
9272,44.0,1460404.4676121944,75,37,77.91073632782762,0,54628.9455135406,9307.81157115143,Other,Enterprise,East,PayPal,No,Mobile,0
9273,75.0,1061368.3088606729,110,28,81.32145116577198,4,31567.67602677205,39742.5283442888,Male,Premium,West,Transfer,Yes,Tablet,1
9274,47.0,649175.1794742362,106,30,110.06569173343884,2,78467.07216986059,31443.546182597594,Female,Premium,West,Credit Card,No,Mobile,1
9275,33.0,10000000.0,44,34,61.6107448757985,2,13597.253490480563,25806.59781975901,Other,Basic,North,,Yes,Tablet,0
9276,60.0,710355.6771487378,28,31,70.50347568799302,1,56190.93480896891,35691.2123956515,Other,Basic,East,,No,Desktop,1
9277,63.0,590880.6016086985,31,32,48.98578613286333,1,61495.33304205278,8023.049974822909,Other,Basic,West,PayPal,No,Tablet,0
9278,31.0,823785.6199111042,6,28,50.2536082795874,3,68387.77523047775,24794.51041079117,Other,Premium,North,PayPal,No,Tablet,0
9279,45.0,441950.7224620352,5,25,38.21034829056502,0,46092.73297700831,7708.921140117418,,Enterprise,East,PayPal,Yes,Desktop,0
9280,23.0,972987.3820331928,15,26,23.555337615221266,2,47034.08023592102,26870.89612006333,Female,Basic,North,Transfer,Yes,Mobile,0
9281,18.0,1290351.017728882,19,27,69.31240839310503,0,51237.34521692568,10049.694857682543,Female,Basic,East,PayPal,No,Mobile,0
9282,,1273854.4216288072,50,33,54.81033917855367,2,39320.65129552271,30176.02096121326,Female,Basic,East,PayPal,No,Mobile,0
9283,34.0,620395.8071347009,60,28,72.6576215231256,1,67106.12449230747,21774.81000993246,Male,Basic,South,Transfer,Yes,Mobile,0
9284,47.0,,0,39,40.7547921712987,1,31495.51434065624,22573.898266942608,Other,Premium,West,PayPal,Yes,Desktop,0
9285,44.0,918589.2141286524,37,28,53.671520218537296,1,73104.59110354172,19842.369380177053,Female,Enterprise,North,PayPal,Yes,Desktop,0
9286,19.0,515423.12570929824,43,29,43.95302907290025,0,47322.22580891722,10089.806858530295,Other,Enterprise,South,Credit Card,No,Tablet,0
9287,40.0,712790.2877888705,86,25,56.26227557166364,0,87812.62399395526,21909.9681001142,Male,Enterprise,South,Transfer,Yes,Mobile,1
9288,51.0,,90,35,70.456280714734,2,11836.065893270665,28939.37294796004,Other,Premium,East,Transfer,Yes,Mobile,0
9289,54.0,666134.6421829327,44,34,90.4542754952693,5,47958.91675121975,14557.757255131706,Other,Basic,West,Debit Card,Yes,Desktop,0
9290,26.0,680069.8261198079,30,34,35.645933207581194,3,23842.325502295364,36725.39999748577,Male,Premium,East,Credit Card,Yes,Mobile,1
9291,42.0,662399.2476346783,87,35,58.2514180656121,1,57392.04212959536,27054.12365163202,Female,Basic,East,Transfer,Yes,Mobile,0
9292,63.0,465919.8525507317,110,37,68.47174122097081,1,36558.292008881785,-5205.586851490134,Other,Basic,East,Debit Card,Yes,Mobile,0
9293,,1194626.6057803186,17,36,47.83118516778118,1,40646.66893200599,10666.887332890654,Female,Enterprise,South,Transfer,Yes,Desktop,0
9294,72.0,780333.929326796,65,43,115.5316586022911,4,34270.17688318997,19860.77665876955,Female,Basic,South,PayPal,Yes,Mobile,0
9295,57.0,964375.2910513624,102,29,93.36930806919212,2,45854.85879825143,18147.12758022614,,Basic,East,PayPal,Yes,Mobile,0
9296,29.0,717291.1970383441,69,26,53.16356809872656,2,55217.55635791834,30746.651748076143,Male,Enterprise,North,PayPal,No,Desktop,0
9297,58.0,896481.0594893828,2,22,62.682737761531214,3,47957.91214360965,23028.801422433276,Male,Basic,East,Debit Card,No,Desktop,0
9298,22.0,863141.9119226377,7,23,69.80451947611772,0,58355.242438573216,18285.118240945558,Male,Enterprise,East,Transfer,No,Tablet,0
9299,60.0,1040185.5502265672,18,40,41.07914712544624,2,103075.41463200872,8790.924357723625,,Premium,East,Debit Card,Yes,Desktop,0
9300,75.0,1327904.6028488036,50,34,31.50831718262212,4,31813.72250405489,27769.03821726938,Female,Premium,South,Debit Card,Yes,Tablet,0
9301,22.0,1007460.1633149212,91,26,47.33338307239009,2,21425.571192119096,14075.24167337997,Male,Basic,South,Debit Card,Yes,Desktop,0
9302,70.0,859429.0789414328,55,33,40.29987877935129,2,59489.83018337895,27572.087147543607,Female,Enterprise,North,Transfer,No,Mobile,0
9303,69.0,1075837.052429721,115,31,98.18782509780452,2,27907.948514504296,-2667.7006379196755,Other,Basic,South,,Yes,Tablet,1
9304,48.0,1015353.2356903484,40,36,93.50674807400004,1,69765.68490256589,22950.786160944383,Male,Enterprise,North,PayPal,No,Mobile,1
9305,,415930.2060008145,105,33,65.67919279812178,2,38809.377887726696,28517.438748778564,Other,Enterprise,South,Debit Card,No,Desktop,0
9306,,1313434.2115647965,96,32,74.84351264785334,1,84123.30434536553,26930.6145426196,Male,Enterprise,South,Credit Card,Yes,Mobile,0
9307,62.0,559354.8541403753,92,27,83.78013582839233,0,51962.03117940842,16568.89686752302,Female,Premium,South,Credit Card,No,Tablet,0
9308,75.0,-100000.0,84,35,71.18803434904575,3,36903.6420401397,6074.81814300296,Other,Premium,South,Debit Card,No,Desktop,0
9309,26.0,505047.1664402418,2,27,63.15901154036992,1,86131.12255492044,23004.056567714943,Female,Premium,West,Credit Card,No,Tablet,0
9310,29.0,729723.7351760652,113,25,48.86550852746343,1,66717.44511531066,33083.823911507745,Male,Basic,North,Debit Card,Yes,Mobile,0
9311,75.0,459861.84593886,68,21,59.97596977946963,5,42968.1787373678,29961.368549675663,Female,Premium,North,PayPal,No,Desktop,1
9312,,810579.0400046706,92,26,35.32316346336976,1,49571.516508339264,13000.740710033697,Male,Basic,East,Transfer,Yes,Mobile,1
9313,75.0,1192443.6348447134,3,42,36.64394030475407,1,48630.62114517524,13904.171476337506,Other,Basic,South,Transfer,No,Mobile,0
9314,58.0,1247652.288047363,1,27,46.439449870859214,0,52162.94132733357,9455.626052364883,Other,Basic,West,Transfer,Yes,Mobile,1
9315,63.0,712617.0448037854,46,36,47.442711007528885,0,76053.22627490299,13695.855821682157,Other,Premium,West,Debit Card,No,Mobile,1
9316,75.0,431506.8627300948,0,32,68.50878961767839,3,26085.43975652892,18747.37586421452,Male,Premium,North,PayPal,Yes,Mobile,0
9317,50.0,1145179.2191961245,25,31,58.27669663257722,3,47589.024717635744,15761.554190784916,Female,Enterprise,East,Credit Card,No,Desktop,0
9318,55.0,894159.9808289362,27,31,28.3036352635783,2,34731.07090062362,4990.310550425997,Female,Premium,West,Debit Card,No,Tablet,1
9319,51.0,972127.1432238828,18,27,62.66816539094686,4,76089.67357957593,7838.90018259283,Other,Enterprise,East,Transfer,No,Tablet,0
9320,25.0,,77,35,65.09837927443286,1,29654.855393016634,25781.78517989324,Female,Premium,West,Transfer,No,Tablet,0
9321,,1234296.9156996468,30,24,65.06419846703346,0,80177.56100089093,21527.736835593976,Male,Basic,East,Transfer,No,Tablet,1
9322,55.0,698446.257152944,28,23,95.97688019573552,2,40606.16862313736,23282.899938247752,Male,Basic,West,Credit Card,No,Mobile,0
9323,76.0,321317.5931009989,96,32,43.09357131804656,2,32970.015989602165,20292.409968760865,Other,Premium,South,Credit Card,Yes,Desktop,0
9324,79.0,712278.9436931037,13,29,64.95871630620616,5,67201.2359508928,10412.281308766696,Female,Premium,East,Credit Card,Yes,Mobile,1
9325,,564912.0208467885,42,29,44.53008075711252,2,45010.78184773163,24880.789789503066,Male,Basic,South,Debit Card,No,Desktop,0
9326,68.0,732369.6593859369,16,39,51.93410871337702,3,56128.58715958986,25556.105937298435,Female,Enterprise,West,Transfer,No,Mobile,1
9327,,980108.5000171226,56,36,33.90761817055967,2,61573.65622418723,12869.672574546164,Male,Enterprise,West,,Yes,Mobile,0
9328,65.0,1078704.5432517729,37,33,67.25062749779988,2,39983.01522392656,14104.776015314808,Male,Basic,North,Credit Card,No,Desktop,0
9329,45.0,925517.4624447934,62,28,47.87553942046645,3,70546.8558304292,26861.68894247821,Female,Enterprise,East,Transfer,No,Mobile,1
9330,76.0,,52,24,53.02836674617177,3,41078.77750938487,14208.420309228137,Male,Enterprise,South,Debit Card,No,Mobile,0
9331,74.0,907806.2505137874,15,36,26.114661828324003,4,66812.83665926426,28531.83168263783,Female,Basic,South,Debit Card,No,Tablet,0
9332,32.0,10000000.0,47,31,52.07233104308727,0,31822.06816496088,31796.89650351261,Other,Premium,East,,No,Tablet,0
9333,27.0,961783.954243631,14,32,75.24491353608308,1,41517.09534091256,28808.79238998243,Male,Basic,East,Transfer,Yes,Desktop,1
9334,48.0,981609.5423828393,29,26,72.10955803768684,3,29088.912372641946,15863.2381790791,Other,Premium,West,Transfer,No,Tablet,0
9335,59.0,953743.208369902,114,42,57.92661018908672,2,48769.64595595648,30928.393538708828,Male,Enterprise,East,PayPal,No,Tablet,1
9336,46.0,611250.5397381932,58,36,53.33983900131784,1,13062.966232295745,13096.965372246592,Male,Enterprise,West,Credit Card,No,Desktop,0
9337,75.0,563299.3160659118,74,33,56.288695919696565,2,53640.6743231544,21643.066753522013,,Premium,East,Credit Card,No,Desktop,0
9338,51.0,1021158.5399587963,63,29,53.22433988490376,0,53180.44656605474,17052.225011305538,Other,Basic,West,Transfer,No,Desktop,0
9339,65.0,816485.5126451012,113,36,61.214519798257925,2,8525.946162701875,33132.40626228483,Male,Basic,South,PayPal,Yes,Mobile,0
9340,27.0,962060.753897176,71,38,42.04377762481654,2,32838.59582684789,16039.699424740658,Male,Premium,North,Transfer,Yes,Desktop,0
9341,41.0,732641.6915817101,23,27,51.26869916069384,1,52615.93072297605,29414.60005752786,Other,Enterprise,South,Transfer,Yes,Desktop,0
9342,76.0,531913.5003273868,102,32,2.6220725466363746,3,68113.5444822146,19455.64812684744,Female,Basic,South,Debit Card,Yes,Tablet,0
9343,47.0,,9,35,56.51698128665699,0,60392.38659147175,6619.343208672472,Male,Premium,North,PayPal,Yes,Tablet,0
9344,26.0,983649.3083424713,4,38,71.77824601494696,2,59481.584420534215,8467.051335810791,Female,Enterprise,East,PayPal,Yes,Mobile,0
9345,77.0,1316859.2211507868,96,35,88.2719166931285,0,43881.787513480376,23391.667730870115,Female,Premium,South,Transfer,Yes,Tablet,1
9346,32.0,806993.4929154548,74,27,41.92680598019706,1,31116.77384741549,18958.629029701693,Female,Premium,North,Credit Card,Yes,Desktop,0
9347,61.0,701002.844050936,67,35,85.89273346924867,0,84564.1524414699,15480.11202597794,Female,Enterprise,South,Debit Card,Yes,Mobile,1
9348,32.0,1105176.4515216744,76,26,97.96077157802328,1,37083.59059881364,8270.91939381108,Male,Enterprise,East,PayPal,No,Tablet,0
9349,,678248.9354414117,113,30,90.28313190815362,0,44242.2052459347,21472.49445039128,Female,Basic,East,PayPal,No,Desktop,0
9350,,1201829.2158372002,82,27,26.7756190964408,3,61034.53925488464,19506.12505296188,Other,Premium,East,Debit Card,No,Desktop,0
9351,30.0,1183011.6206384746,63,29,40.962628014163386,2,66797.60915062638,30085.840499274083,Male,Basic,South,Credit Card,No,Tablet,1
9352,37.0,577195.1816217869,98,25,74.46480741510106,2,46558.35043564503,10973.956145048693,Male,Enterprise,East,Transfer,Yes,Mobile,0
9353,50.0,446197.4174787341,8,26,90.09518250212813,0,19446.55166919995,29133.71796857449,Female,Basic,East,PayPal,No,Tablet,0
9354,35.0,1099364.0697593435,61,36,13.300344838941784,2,49400.92257657451,15352.513389571446,Male,Premium,South,Credit Card,Yes,Tablet,1
9355,18.0,,47,25,34.005890419986585,1,64286.52054279129,3908.2560178181866,Male,Enterprise,West,Debit Card,No,Mobile,0
9356,41.0,209551.87978680804,94,34,92.79100131342798,0,91782.18911313698,34763.47995561134,Male,Enterprise,South,Transfer,No,Tablet,1
9357,32.0,537033.2889819515,96,32,61.39359122707247,1,39767.40224858474,16289.090239034083,Male,Basic,South,Credit Card,Yes,Tablet,0
9358,55.0,731747.9971952509,34,26,29.290878841136664,4,36781.20882888233,6446.900148668819,Other,Premium,South,Credit Card,Yes,Mobile,0
9359,25.0,708921.1992978293,22,26,54.82805822730235,2,75474.54265831178,16916.332863039614,Other,Basic,North,Debit Card,No,Mobile,0
9360,78.0,817225.4061675115,83,33,46.444491592616615,1,40282.08305519384,5990.433784696985,Other,Premium,West,Credit Card,Yes,Desktop,0
9361,32.0,1155959.5233498733,55,30,27.556594216084413,1,42920.45528991327,27688.8499036896,Other,Premium,South,Credit Card,No,Tablet,1
9362,31.0,765748.8707830312,91,24,87.51708870936773,3,28515.78356704468,47762.399833777934,Female,Enterprise,South,Transfer,No,Tablet,0
9363,53.0,537645.2887373621,37,25,73.200606747356,1,35598.046783406106,3305.9226494432405,Female,Basic,West,Transfer,Yes,Mobile,0
9364,35.0,620981.7493587064,23,35,63.52430424821559,1,34715.73799420589,19508.286770396116,Male,Basic,West,Transfer,No,Mobile,0
9365,22.0,746313.9750916875,31,30,71.42689490332805,1,71212.52555307628,24448.92322397379,,Enterprise,West,Debit Card,No,Mobile,0
9366,65.0,606537.4190501843,19,27,70.14467712009247,4,49279.4056770521,26208.73279044873,Male,Premium,North,Credit Card,No,Mobile,1
9367,38.0,1071677.4827390527,61,27,54.63067200417164,5,62550.11450200072,3712.3873585030615,Male,Basic,North,PayPal,Yes,Mobile,0
9368,75.0,555109.8841605723,18,30,31.116068145086363,1,55400.08452371181,27102.42667153846,Female,Basic,North,Transfer,No,Tablet,1
9369,47.0,862114.0260696639,67,28,72.71009685843245,1,52990.574916474114,10462.004926886211,Female,Premium,East,Credit Card,Yes,Desktop,1
9370,24.0,10000000.0,75,23,59.98957311085239,3,34429.335514467835,9936.534961117744,Female,Enterprise,West,Debit Card,No,Tablet,1
9371,56.0,605250.5924731885,86,31,45.58242660907237,3,37233.16302423015,25021.116775148035,Male,Premium,West,PayPal,No,Mobile,0
9372,19.0,477706.4018945597,7,28,63.67671666647705,1,60494.9467731474,30859.37973717838,Female,Enterprise,North,Credit Card,Yes,Tablet,0
9373,29.0,679446.8988754414,95,28,70.29246370428017,1,71811.60238657455,22968.629913275767,,Premium,North,Transfer,Yes,Mobile,0
9374,24.0,,36,23,89.26279121304503,1,12841.816351629815,13935.835766076732,Male,Premium,North,Debit Card,Yes,Mobile,1
9375,63.0,893882.4743442438,96,41,71.32181769200886,1,9865.79090912261,23866.541246627254,Female,Basic,North,Debit Card,No,Mobile,0
9376,45.0,1266096.2680211917,78,34,61.19830968072842,4,58755.25725799869,36831.59863961171,Male,Enterprise,North,Debit Card,Yes,Mobile,0
9377,30.0,746222.9818989752,87,35,88.18571716095805,2,60309.73262889153,15801.584300908336,,Enterprise,East,Debit Card,Yes,Desktop,0
9378,62.0,724194.353660645,29,22,54.77757771946547,2,40993.19409247554,21736.15866816607,Male,Enterprise,South,Debit Card,Yes,Desktop,0
9379,56.0,744344.9535227197,41,29,45.41943179480687,1,23401.495265758876,21921.3131160265,Female,Basic,North,PayPal,No,Mobile,0
9380,47.0,565409.1867472584,119,30,30.69172484671927,2,72116.18423865967,46997.06018700828,Other,Premium,East,Credit Card,No,Desktop,0
9381,,1205456.4961277165,112,35,77.33760437724882,2,47589.418450231286,22759.646138240656,Other,Premium,East,Credit Card,No,Tablet,0
9382,40.0,1234199.9117713696,31,23,80.05572459351427,0,52117.61100160512,31597.90683977055,Other,Premium,West,Credit Card,Yes,Mobile,0
9383,58.0,823135.8061658128,76,29,26.80020221453053,3,43829.73835444648,8596.584328034243,Male,Basic,West,Transfer,Yes,Desktop,0
9384,-5.0,560142.5173184298,118,28,25.58177442972312,3,45336.56611229825,2377.367693399403,Male,Enterprise,West,Transfer,Yes,Tablet,1
9385,58.0,340646.33289135643,49,32,51.31902978005039,1,57677.252384071886,29268.922953328318,Female,Enterprise,South,PayPal,Yes,Desktop,0
9386,78.0,1040986.758587684,62,25,53.775874606960905,2,42312.62735032303,27704.024186536903,Female,Premium,East,Debit Card,No,Tablet,0
9387,35.0,1109074.500327832,18,33,25.009250717545054,0,28868.25674035309,19523.29760450876,Male,Premium,East,Transfer,No,Tablet,0
9388,69.0,10000000.0,93,31,58.37194178396412,2,40405.21658146345,22234.06859784668,Other,Enterprise,East,PayPal,No,Desktop,0
9389,41.0,1145277.3827155477,51,19,59.7935893623986,1,18357.919765137533,26769.294552581927,Other,Basic,East,PayPal,No,Tablet,1
9390,53.0,1015622.7186529548,68,33,72.53271638029938,6,46531.05736897756,38906.51104300453,Male,Basic,South,Transfer,Yes,Tablet,0
9391,60.0,946948.2205870976,109,33,21.250613930362466,2,11958.710965953753,22331.864801966796,Other,Premium,South,Transfer,Yes,Tablet,0
9392,39.0,663073.3903324394,111,32,26.994698019189165,1,31034.36874192258,20272.64131463321,Male,Premium,South,Debit Card,Yes,Desktop,0
9393,67.0,786616.9490282629,101,25,65.13803479813613,3,28020.15938725923,6740.901040455818,Male,Enterprise,North,Transfer,Yes,Desktop,0
9394,38.0,1258584.468670422,110,34,53.03345824607212,3,65935.14899694026,7870.415310698438,Female,Enterprise,North,Debit Card,No,Tablet,0
9395,68.0,1528603.080683505,65,35,28.897013090714594,0,40459.91917156563,12760.00631005743,Other,Basic,West,PayPal,Yes,Desktop,1
9396,,919225.0375751297,73,34,59.76011899267777,1,71129.57220148094,-3362.3392492194835,Other,Basic,North,Debit Card,Yes,Tablet,0
9397,72.0,1236459.0977641633,38,27,72.58476445539071,5,29959.93514566452,40912.92670373741,Other,Enterprise,West,Transfer,No,Desktop,0
9398,46.0,503420.48404792295,17,38,50.70170939580221,0,51140.10286433982,11495.482020453686,Male,Enterprise,East,Credit Card,No,Tablet,0
9399,31.0,1483153.683648952,24,27,34.71946531573355,0,57104.0207295124,-1588.6789358809,Female,Premium,East,Credit Card,No,Mobile,1
