probabilidad_fraude,prediccion_fraude
7.445751737780242e-15,0
1.1887176020259112e-16,0
2.0220273298903952e-15,0
7.242337661071584e-12,0
1.88468715609063e-21,0
1.0804548966296568e-22,0
3.413664718738867e-17,0
1.087729503687934e-18,0
5.154627708691892e-17,0
4.0046568828244104e-15,0
6.960425189515568e-19,0
7.423434273209582e-12,0
4.674370086938949e-21,0
4.881228921169873e-07,0
1.181231216649213e-18,0
0.001666985538497217,0
7.663453212593885e-20,0
3.7325950439283835e-17,0
3.730640118370933e-23,0
3.3589187392022497e-19,0
2.3206508411849946e-19,0
5.960227111509518e-19,0
2.4409536972328204e-18,0
5.860643355767307e-17,0
4.2663968755736834e-19,0
9.374382740953232e-10,0
6.866534148748057e-12,0
6.169574235908516e-13,0
1.376979243933256e-21,0
2.063763310305657e-20,0
0.0070920532866226285,0
6.414384140760744e-12,0
6.210395662081074e-18,0
1.0870675661273914e-09,0
2.520723389715638e-08,0
3.523674665235135e-18,0
6.995145889573083e-17,0
4.5357000923103966e-18,0
8.699024553146357e-10,0
1.322401546758221e-13,0
6.041544053302619e-21,0
5.0717337348101196e-17,0
6.149352850065553e-14,0
1.543628494973595e-18,0
0.675142293474779,1
7.463176089094104e-22,0
1.206172039569905e-08,0
6.997688729230172e-11,0
3.1847262245437745e-12,0
1.862950836303133e-15,0
0.0011095639001917812,0
7.658607203974422e-18,0
2.437498336672205e-10,0
1.6886267073410507e-22,0
3.2479183635965134e-23,0
2.6671822415129044e-24,0
1.0491234348824731e-24,0
2.8429790261495043e-21,0
1.0458097213171725e-20,0
1.075364702327851e-09,0
6.521457855107177e-20,0
2.1729881240457513e-22,0
1.1266684719757163e-13,0
2.3146389076753553e-18,0
4.543582375567633e-15,0
5.89329518165826e-13,0
2.2463717389291468e-14,0
1.6045110419925482e-09,0
1.5037017206283323e-14,0
1.2795475951838083e-12,0
7.638880654995591e-19,0
6.769545529503255e-12,0
7.951120232066111e-15,0
5.703090078363535e-22,0
4.484081687446511e-20,0
5.360163620439976e-26,0
2.602928662730192e-10,0
1.389226880600767e-20,0
6.191875290953187e-19,0
0.023439013184701735,0
1.0699074847229978e-14,0
1.0569610515651095e-14,0
2.1554201501504477e-18,0
2.9781130187887476e-18,0
1.0171793339063133e-14,0
6.3806809891511816e-09,0
2.7918563897375604e-18,0
1.7970835449409955e-27,0
5.234577845467519e-16,0
4.86172032815916e-19,0
7.824006280769425e-15,0
6.562357868079785e-21,0
1.696020737205922e-20,0
4.328956559599174e-18,0
6.124912959697062e-19,0
8.043693739645666e-17,0
1.6099943867983922e-15,0
6.998328280070821e-12,0
5.93191088618499e-14,0
3.041278172254535e-14,0
1.3859607712961598e-08,0
7.280922301506333e-14,0
4.743769860267625e-19,0
3.503979064396796e-21,0
5.719583569737903e-16,0
2.1779741864199496e-05,0
1.2791992409537552e-18,0
4.812309049597697e-19,0
9.486013951836246e-18,0
6.157900861883753e-10,0
1.5575060827484532e-09,0
8.662885454787743e-18,0
8.509082964406355e-22,0
1.0377670611782807e-20,0
1.78903657893967e-11,0
1.6973285218202055e-16,0
1.1365043686002204e-20,0
1.2762081007111553e-11,0
9.749272526273398e-15,0
1.0004251366350988e-20,0
3.0154611295353907e-13,0
1.2493058332254186e-22,0
7.145106861401926e-25,0
5.019306360234183e-12,0
1.4817103086482457e-16,0
3.884246698621148e-08,0
7.874877332002037e-19,0
2.3564280008492736e-21,0
4.89957155791267e-08,0
4.22299137405592e-06,0
3.444952626354919e-24,0
2.9140467261303037e-19,0
5.164011699547172e-21,0
7.400336080563246e-24,0
1.1117842551816782e-18,0
6.919081266021001e-19,0
3.6125054794671404e-16,0
1.973966824789662e-18,0
1.7994036937573486e-21,0
3.2689098244375334e-11,0
2.3655034924003493e-10,0
8.451176264193994e-19,0
1.0721475162857098e-06,0
2.586018759493014e-17,0
1.4979144666790196e-23,0
1.1913368584152558e-14,0
1.342900767448188e-15,0
7.301019315190304e-16,0
2.1145677542657153e-07,0
1.991058643410257e-16,0
5.920247098070315e-10,0
5.378086629984181e-12,0
2.2405028654849602e-08,0
4.5044348256318563e-17,0
6.304449610747807e-14,0
0.49886572058296635,0
8.539086421205196e-21,0
9.813313892667235e-21,0
5.24443962605294e-11,0
2.3456261749204463e-23,0
4.247702611887834e-25,0
6.08337843809582e-23,0
6.458238457287761e-16,0
3.5706299109056486e-20,0
1.1096006802752549e-21,0
3.2656774724753985e-22,0
1.0130730168618268e-17,0
2.524581853085476e-18,0
4.338506481147783e-18,0
2.0086368228770354e-20,0
1.0968952731997282e-12,0
1.1099329045870287e-14,0
3.134362753466055e-23,0
9.363960845853534e-18,0
8.316183782898887e-06,0
6.992636137198786e-16,0
2.1635007942775994e-11,0
1.1287039171888103e-21,0
3.3752410766095446e-16,0
8.644514496781888e-10,0
3.485434163616681e-14,0
1.2064095097369947e-22,0
1.4010755304827186e-17,0
1.0413819387906739e-17,0
4.9530659805032504e-11,0
4.481715506471699e-22,0
6.7743977805539535e-09,0
6.492607624556405e-13,0
2.5453102111351656e-15,0
2.42584871633812e-24,0
1.579656547754581e-14,0
4.796137527799547e-14,0
3.600540690829937e-21,0
1.8943466154063187e-18,0
6.945556310089371e-16,0
4.491610407868131e-12,0
7.6080311328496e-07,0
5.187811093017372e-06,0
3.8992002445041826e-17,0
2.0957799741184636e-16,0
5.951758189673073e-12,0
2.0124575141394546e-19,0
6.211986224683956e-19,0
7.844761436155502e-19,0
1.8031875948156616e-17,0
5.1709478737959366e-14,0
1.2393556099917077e-23,0
1.3694988106983382e-27,0
3.992948345090127e-15,0
3.215799882738555e-07,0
1.1471716411024321e-12,0
7.180655748816237e-20,0
3.568523716583e-15,0
1.5352592473587998e-12,0
1.2679620601489505e-16,0
4.399214448098112e-21,0
4.3940639379689145e-16,0
8.178519857688663e-16,0
1.6090007993431496e-17,0
4.882276856299533e-24,0
2.080897027370122e-08,0
6.067076569644922e-06,0
3.659957080115833e-22,0
1.5393392250275318e-16,0
5.819011496120849e-21,0
9.273320692242438e-20,0
3.486870169920384e-08,0
7.361726840343911e-22,0
5.973751631182692e-13,0
5.763404550274817e-22,0
0.0002160905496346888,0
2.2774199868431478e-20,0
3.153866804606513e-15,0
5.717008891322856e-16,0
1.0396786375871662e-17,0
1.7133252050643332e-17,0
2.2933356861853802e-14,0
4.4306786353137105e-16,0
3.588616978218379e-16,0
7.905311247377665e-22,0
2.4641301019822366e-14,0
4.006851475160469e-11,0
1.5354357606829194e-15,0
3.599498565899392e-15,0
4.047751722687191e-11,0
2.147244785801638e-15,0
1.7010980950908517e-21,0
1.4696316454568504e-12,0
1.2281375329902774e-12,0
2.198823120106975e-17,0
4.4122742269121076e-14,0
1.5222525138370475e-13,0
3.560230128397993e-17,0
4.3795395669969033e-13,0
1.8310423388971956e-15,0
3.600660409567379e-17,0
2.689261498333103e-17,0
4.451299558336445e-07,0
5.9121084007415816e-09,0
1.300903192977419e-18,0
3.5072727331454186e-25,0
1.1953553843738478e-14,0
6.5715733321022356e-21,0
3.2839402989873344e-14,0
1.2474105757487706e-09,0
4.476207620623023e-17,0
2.2617689001820356e-07,0
1.4481559567665762e-19,0
6.64100924081449e-14,0
9.646568686948842e-09,0
3.993123696830129e-17,0
0.9272130187867926,1
3.043449123002396e-10,0
0.00026378729080955973,0
2.930173114805423e-21,0
2.145611209916032e-17,0
7.092881446845787e-19,0
1.0183339101866691e-07,0
1.5913926627567507e-17,0
1.3490481730364601e-21,0
3.424853173409284e-16,0
2.9858252975125553e-14,0
1.3493642053143946e-17,0
2.72015436491845e-27,0
4.75315599801538e-19,0
5.679890226307841e-14,0
2.2650448357340277e-09,0
1.0731043249721981e-18,0
2.9561969168331123e-10,0
0.9999864751226049,1
6.6070636875149e-11,0
7.126901390187609e-07,0
5.715860101259099e-13,0
1.1696327602997346e-07,0
3.5694220447480395e-11,0
2.8110082466369535e-14,0
2.5149578691473293e-08,0
2.587363555587383e-18,0
0.00012829792411245367,0
7.757587490808543e-17,0
2.5397213676863083e-08,0
1.641125013724158e-23,0
5.71484756420987e-19,0
8.033266344803026e-09,0
2.3160606627281555e-19,0
1.0136169987171981e-16,0
6.191327522846916e-15,0
2.291689191364996e-19,0
2.2110486332542623e-22,0
1.5720389728927754e-16,0
2.822446858106e-17,0
5.2766580881578424e-12,0
2.730990030046862e-19,0
1.7941669344629394e-12,0
2.5147046263510797e-17,0
4.136879645999709e-11,0
3.1186806125180265e-14,0
8.035004232020768e-23,0
2.4432933079954457e-21,0
4.209859051619623e-21,0
4.150956068514977e-10,0
1.2447548782210341e-20,0
5.505144381977014e-22,0
6.051932579414156e-12,0
5.261196452674838e-17,0
8.460694552975185e-19,0
0.0004069635214010554,0
2.1312779130735624e-13,0
0.0006248258892462428,0
1.8803218457572426e-14,0
1.2600910868254315e-11,0
0.9032271414872444,1
1.524492552317454e-17,0
5.4364423647737735e-09,0
4.7469640371319454e-23,0
5.278826683132698e-18,0
5.910969773130838e-15,0
5.2774855182112145e-17,0
3.6649210403336234e-19,0
1.2003002721948534e-12,0
4.119545459920089e-13,0
8.664605804649606e-10,0
2.2508646309478342e-17,0
7.382956931119946e-20,0
4.405376095686416e-13,0
1.9442849126871725e-19,0
1.077786518214791e-18,0
0.7264063126767406,1
8.244882710586676e-14,0
9.762280668726919e-13,0
1.5833130509445525e-17,0
2.9917305642054004e-20,0
5.856789017080807e-06,0
1.2775196046104162e-16,0
6.203922032659341e-13,0
3.7676518005370534e-16,0
0.0001796587154268451,0
8.720700174776948e-19,0
5.421656141925083e-25,0
1.2004543914775787e-23,0
1.5110979120514196e-25,0
8.61858207303603e-19,0
3.6454032728279876e-11,0
2.078975853950079e-17,0
4.3261282530071124e-08,0
1.6127526937632635e-08,0
7.563030059391428e-16,0
3.308902986459297e-11,0
2.5440621156564704e-21,0
6.659630574547793e-07,0
1.861998142253561e-17,0
2.7055656213145554e-23,0
5.700651616521145e-16,0
1.737842836549893e-23,0
6.122890266302214e-22,0
1.251116888055872e-16,0
3.58546306176921e-17,0
2.8779114495864432e-08,0
1.7985709566943955e-16,0
4.484291960195156e-16,0
1.1916768764325256e-17,0
2.582192826282629e-08,0
2.610921915589379e-07,0
4.730568225785832e-19,0
3.410882242143468e-17,0
3.3451691488176106e-13,0
3.0314573887698637e-07,0
1.360048327986482e-17,0
1.6927502180424766e-17,0
1.499225275071169e-18,0
0.9524112257036303,1
1.5318023888800463e-18,0
2.2765169820221854e-16,0
1.9372028830408068e-18,0
1.795054339311774e-13,0
7.802455612911832e-11,0
1.1975412670068844e-09,0
2.0053298235993176e-16,0
2.3257761491071353e-09,0
0.002165609776046053,0
7.057186653295966e-08,0
2.8363289975243607e-06,0
1.5561694780233056e-16,0
4.968511007829466e-19,0
5.485630846975989e-06,0
7.223692668981022e-13,0
1.8702533754591334e-17,0
5.773816486791149e-19,0
5.140178955483335e-27,0
9.89920611659195e-22,0
1.0916731531347008e-09,0
5.570416088543157e-21,0
1.0791631753202468e-14,0
3.073244122003125e-21,0
2.153758185206781e-06,0
5.657772069042713e-11,0
8.548373082255449e-10,0
4.729514738871256e-19,0
8.600966798520318e-15,0
8.176099431483008e-13,0
4.564222991673623e-23,0
1.4346237108073596e-14,0
1.6692774600624975e-10,0
4.1593834106295765e-17,0
9.314077802959984e-18,0
9.145757346757867e-22,0
2.5511812231575073e-18,0
1.1517318225867857e-24,0
8.138920485229113e-17,0
1.2844412095237827e-07,0
0.0006557184963662672,0
4.4352992705622693e-16,0
2.0119519715485132e-18,0
8.721963768541994e-21,0
6.373724816968479e-19,0
1.6873197788571325e-15,0
1.5589359856027087e-08,0
5.617590609418956e-23,0
2.0625943803443745e-26,0
1.3266981201618066e-17,0
5.517858620573625e-14,0
8.889101446825454e-11,0
8.733688505740803e-23,0
8.256455341438449e-15,0
6.597209216396276e-15,0
2.0519841697783984e-17,0
2.1903778539204255e-14,0
1.3278858954955162e-06,0
8.982241455953091e-23,0
4.155214477521596e-13,0
1.1363318865727224e-10,0
1.550670071473259e-12,0
6.229941675600699e-13,0
1.6924544054546182e-20,0
0.0015506796131857668,0
3.529266539436669e-16,0
6.3232426929392504e-21,0
2.029814823613449e-19,0
1.4186698818488604e-17,0
9.426754838623608e-16,0
1.0327920715520497e-14,0
1.852972374286592e-14,0
1.6049268571824425e-12,0
4.522857135088615e-14,0
3.674225166856305e-20,0
2.41994874093471e-10,0
6.943610397497599e-16,0
1.9471047583060088e-23,0
8.480228911339199e-21,0
0.9999977930874643,1
2.4403649691924747e-17,0
6.014137020472809e-26,0
2.565157004038271e-15,0
1.3101388888382865e-17,0
3.095090157081839e-20,0
3.816733784731142e-17,0
7.826815598417612e-09,0
1.3975763875537666e-17,0
3.901017751634308e-12,0
1.6603015409395332e-13,0
5.300145465411098e-16,0
2.5566151158632748e-17,0
1.0324996441120973e-17,0
6.886125921889185e-16,0
2.0908565090471232e-13,0
4.3235010860851724e-20,0
4.5855261783275445e-10,0
1.6590349994003278e-15,0
6.925919250954221e-27,0
7.951152366801764e-18,0
9.519458118469267e-14,0
8.882255629850487e-08,0
4.888695804077527e-18,0
1.159588580452836e-21,0
3.4425091178128405e-20,0
3.0106984586354553e-16,0
1.2978054560462633e-19,0
5.330302596587819e-13,0
5.648173413392714e-15,0
1.9187046193756053e-07,0
2.0684473875340498e-10,0
5.095954275441431e-22,0
3.4316238168782456e-08,0
3.8608925189917663e-16,0
2.570455970204641e-13,0
2.4655587175838472e-15,0
1.897377003369878e-11,0
3.200106652966889e-20,0
4.117782063480696e-12,0
4.509595547893165e-12,0
9.278809442428742e-17,0
8.439012736285386e-15,0
4.613098890017505e-18,0
6.263990089713511e-14,0
4.821190682766971e-08,0
1.2531253732568173e-13,0
5.93930283761751e-11,0
1.4810721170663709e-15,0
2.1630380759264512e-13,0
1.5001571401187776e-20,0
7.848565032990263e-14,0
2.0318831877788396e-18,0
3.714198887314619e-08,0
2.3152367644978687e-15,0
1.176216260399013e-11,0
0.0012778202994631147,0
1.1090597411323263e-18,0
7.957833681529094e-21,0
2.001240412330346e-19,0
1.7640096649303264e-19,0
7.913593321481357e-18,0
1.3672263806572599e-21,0
2.9149208774046077e-14,0
8.026169282681425e-19,0
2.1874157552703417e-14,0
4.922808872262973e-26,0
0.00023382936695326857,0
6.356058537601351e-21,0
2.1876700318632263e-17,0
4.665094786861919e-21,0
1.4452193839327225e-09,0
1.0177763525250535e-12,0
1.8184938791151835e-21,0
3.8085118276474453e-19,0
1.0229899801628321e-18,0
2.491246149132992e-17,0
6.424509290202613e-10,0
6.726426624311793e-18,0
3.267083715606574e-17,0
1.2182797668990307e-23,0
4.479004641875407e-24,0
2.3825938294980155e-15,0
1.7315700757139072e-27,0
5.769590919642561e-16,0
6.233855281681924e-17,0
4.83994892117397e-06,0
2.339761986845221e-16,0
1.7313119609309308e-11,0
1.3220001883076488e-20,0
3.4303898693040456e-23,0
1.3901716628113907e-17,0
3.3519723431816286e-15,0
1.614304945686719e-18,0
7.182387760354282e-17,0
6.373047843591205e-06,0
1.3807163980564963e-13,0
7.873355493225949e-18,0
1.185308524077303e-17,0
1.2077466438042527e-12,0
1.3602366931320785e-15,0
2.4686498012984135e-21,0
1.6631405499752825e-14,0
4.490720391872557e-24,0
2.409556695168969e-21,0
2.829970916256452e-20,0
6.35020670145652e-10,0
3.4263352955790254e-16,0
1.8640458452610304e-17,0
8.77058977424289e-16,0
9.693032916297287e-18,0
1.964288321619575e-21,0
1.5903350209724913e-11,0
3.7783773277885573e-16,0
7.804445598626832e-16,0
2.584462262875795e-11,0
2.115159874503661e-14,0
7.762511839753512e-17,0
3.387572805716708e-17,0
1.0743488208543179e-19,0
4.410190963099128e-15,0
2.416004666558658e-16,0
1.167916192123064e-16,0
2.41163735203822e-08,0
4.629586672262205e-14,0
1.4307916231239872e-17,0
1.4394881347005333e-07,0
8.417880624091292e-16,0
5.194819102545721e-20,0
8.405871345468995e-14,0
2.8804825950926613e-16,0
6.5761877153759095e-22,0
2.6423828500855775e-20,0
3.2694550917658497e-18,0
1.4993525717316429e-22,0
2.699832310206492e-18,0
1.5379676740207806e-13,0
1.9878035199324955e-13,0
3.030451519683199e-19,0
1.8596999869848787e-16,0
4.7754079732249433e-17,0
2.5225379704856024e-21,0
3.0515403948856123e-18,0
3.1424040805933653e-16,0
2.0860344121555902e-07,0
5.499120850009922e-13,0
2.192952657405428e-23,0
1.9379515968353793e-17,0
2.913606163640493e-17,0
7.085792546084714e-16,0
1.8096498585112226e-12,0
2.6612990945334516e-12,0
5.196885828200606e-14,0
6.602198107947863e-19,0
5.567157694838058e-14,0
1.4802800374500454e-25,0
2.6819725808326793e-22,0
2.2309050281392654e-14,0
8.133022761001512e-14,0
1.1158982261210012e-23,0
4.900807525742022e-27,0
1.3463694151454588e-25,0
8.709605204764264e-21,0
3.1253601929832965e-16,0
4.348106854376122e-15,0
4.0636442079239206e-25,0
3.00969321984506e-16,0
3.0040418801575835e-20,0
2.9506327684495316e-12,0
1.4784258567023914e-11,0
9.26336640239889e-14,0
7.239569706775068e-17,0
9.793144045367133e-14,0
4.6726226252520945e-17,0
5.432085189545214e-22,0
1.5287981421133822e-20,0
7.918042476626802e-18,0
6.038219884620417e-17,0
1.7832787191488983e-15,0
3.3021489269323616e-16,0
2.3119070764747074e-12,0
7.957915477735486e-13,0
2.1584361934020442e-17,0
7.939634091517594e-14,0
2.376598336038871e-23,0
3.239527515351276e-19,0
0.00010053804329536913,0
7.865946191267423e-14,0
3.058604403588149e-25,0
1.4986358405082204e-09,0
3.0275451259796455e-14,0
1.9522135537690678e-19,0
3.1831419714257923e-22,0
1.2779983911115521e-17,0
6.60570254991351e-16,0
4.0480017642264766e-21,0
2.998344185024758e-19,0
2.225310527920208e-21,0
0.00015002430101962504,0
1.1932415766446144e-10,0
1.2177865298708548e-07,0
5.276243990366179e-17,0
0.0086462039914202,0
6.698030581047799e-13,0
4.789310161356594e-13,0
6.666861678179962e-10,0
2.0303025116775224e-18,0
4.447438822029238e-16,0
2.4080617985805734e-18,0
2.639665318012397e-20,0
2.0209896947470027e-23,0
6.764405464344422e-23,0
2.8804257439587037e-21,0
4.520579737719218e-19,0
1.4836344899792907e-14,0
2.0046825868479237e-18,0
7.261505280530573e-12,0
1.6529730311463628e-20,0
1.0794173920112155e-11,0
3.472242454104086e-18,0
0.04094129952488686,0
2.4202918580710584e-23,0
4.3199705852374436e-13,0
4.9129067502708686e-12,0
1.3229741882073606e-19,0
4.0976531745226625e-12,0
2.8551918246534173e-15,0
5.624372562894286e-22,0
7.376156094221654e-14,0
5.994021475695173e-21,0
3.436167766756355e-12,0
3.801179440990556e-18,0
3.0724893764308777e-25,0
4.44724636482536e-15,0
1.1107621633635657e-24,0
2.2332945431973376e-13,0
3.300307512350848e-09,0
6.064506009889992e-17,0
1.2647561812376555e-11,0
4.9915989283026136e-21,0
4.589563195202252e-21,0
1.6489352888765013e-22,0
3.168366167477777e-13,0
4.249635348130737e-17,0
2.686391456128442e-18,0
2.92972538081316e-17,0
3.9109053812629307e-14,0
1.080945134521524e-05,0
2.237395817357971e-19,0
1.710626888290016e-10,0
1.5695857218482187e-22,0
1.5488944507918924e-23,0
9.534857840354033e-18,0
7.231084534167296e-15,0
2.6563432282519563e-15,0
6.324598207793757e-17,0
9.661477035440503e-06,0
1.7923204271699373e-14,0
5.840989800914096e-18,0
1.5642844835403554e-07,0
5.205096829146076e-19,0
5.08799666070103e-23,0
2.5130951213291644e-25,0
1.8209717658393865e-13,0
2.6381289822776963e-09,0
1.9553970747601483e-20,0
1.1494397707704348e-08,0
2.3517072525609647e-09,0
3.106019335790229e-16,0
1.447462248849355e-12,0
7.064846799259352e-19,0
1.8012918173314955e-14,0
1.7336494703682253e-12,0
2.753543409808897e-21,0
7.01235302762529e-21,0
6.783722843899797e-22,0
1.9099214236167698e-13,0
6.458793133882796e-20,0
4.391611889056367e-14,0
2.9776694789090416e-11,0
6.5758102776799945e-18,0
1.0375796197025133e-15,0
6.829019315502965e-16,0
1.3841906073611357e-12,0
1.7557785398162345e-12,0
1.186373601958067e-11,0
4.697629245518681e-10,0
4.0098612501855933e-10,0
1.2252382859346212e-06,0
2.0600373288667044e-09,0
1.5533399895003415e-22,0
8.410734197406982e-19,0
3.1622241883966394e-15,0
2.1612926143542748e-17,0
1.7074451011079201e-12,0
3.983483433841102e-17,0
8.612038023645507e-12,0
2.21084395442437e-23,0
1.4018845719274154e-22,0
1.1593423874823314e-22,0
5.330530393827804e-16,0
5.671974913554953e-18,0
0.11753185988570072,0
1.2755625769940574e-08,0
1.7066585864928204e-20,0
0.000651607749173005,0
5.0546890168900007e-20,0
0.9999999969001261,1
6.729475863795946e-17,0
4.1899982619591954e-14,0
9.423855219618543e-18,0
2.1028880529974e-18,0
4.509567616366441e-20,0
3.0095748621376247e-09,0
1.388038633993959e-23,0
2.8795948059495315e-26,0
0.0007649628268324125,0
0.0011766878557728359,0
3.896354283136054e-17,0
1.9320917196137013e-22,0
7.350054530243581e-16,0
8.790271605527339e-14,0
7.392770778526553e-22,0
5.313773324622863e-22,0
7.740068355681892e-16,0
3.2381415836797834e-23,0
4.596603642035257e-06,0
2.660034349883344e-25,0
3.2607730433201964e-19,0
6.543285686625937e-13,0
6.477089652232217e-21,0
9.520787206546762e-13,0
5.2293664296057276e-11,0
7.303910842297825e-23,0
1.1576257728350702e-16,0
6.617311243431426e-23,0
2.4046606254095107e-22,0
1.554254502312282e-10,0
2.141775515855773e-16,0
5.737323259357945e-20,0
1.6680267441096401e-09,0
1.2896526346597645e-11,0
4.627208974387518e-20,0
1.4714254535360613e-12,0
1.0388822352607297e-14,0
9.039529369306834e-20,0
9.919183843752765e-15,0
1.6434598319819732e-11,0
0.0019397271575528634,0
3.619204848587486e-09,0
2.5165022302021656e-24,0
3.4179606395731974e-17,0
1.2726141695077705e-11,0
6.9451368804616e-12,0
2.0729508291839782e-17,0
2.5376954110045735e-19,0
1.028672147442201e-13,0
6.473686539812949e-06,0
1.316505198439253e-18,0
5.807925597616454e-11,0
1.1575112468766722e-20,0
2.299072514144676e-13,0
1.0632839330657502e-15,0
3.347977524929555e-17,0
1.1379203883441301e-18,0
0.36999465702884043,0
1.3684817863402184e-20,0
4.948976610724629e-22,0
1.5675107929721614e-18,0
6.672653805298588e-09,0
6.984376415002337e-13,0
6.082478622278979e-17,0
2.1574583158843396e-22,0
4.7455549624309734e-14,0
8.393496170219295e-15,0
2.509271904225118e-23,0
5.215444352844611e-22,0
5.039630019180058e-25,0
3.237092635905845e-19,0
1.1048174833473197e-20,0
1.878262687140066e-17,0
1.146210493170623e-12,0
8.66203305332309e-12,0
2.6758102008179176e-19,0
3.9146680389444524e-17,0
3.297046295263434e-20,0
2.768468328017303e-22,0
0.011520886674026638,0
2.236570337504013e-21,0
1.5393253873123903e-23,0
0.00033649831284269296,0
1.3724244524259334e-15,0
2.089766570609134e-22,0
3.0536286835658116e-23,0
5.695643204970229e-13,0
4.377679843291535e-21,0
2.8397014670671003e-13,0
0.027802849258048976,0
4.49070010344963e-17,0
1.1911016084539875e-09,0
8.07637248276619e-15,0
2.443696902675695e-11,0
6.958534892728855e-16,0
0.0006644927059412558,0
6.705144437924812e-06,0
7.525618397252044e-06,0
1.6328239550883213e-23,0
3.4358728863637284e-16,0
5.7138992055866365e-18,0
1.4364734054572661e-08,0
2.9916990234672263e-07,0
3.3111604036998352e-18,0
6.326640498525372e-17,0
2.0306012698714752e-23,0
3.5380604907102795e-25,0
1.479651059459186e-21,0
9.050378630130323e-14,0
2.3432758498524353e-21,0
7.010876767519208e-23,0
1.806534445472526e-10,0
2.9702092567828816e-10,0
2.7067745020316434e-21,0
1.6667879942067528e-15,0
1.1087453525228954e-16,0
1.944803839436123e-18,0
1.0870639007695615e-16,0
3.9026616722016184e-20,0
3.490528980530035e-22,0
1.4697385120620396e-23,0
6.573643982484999e-18,0
1.6440853707267604e-12,0
5.658505367145655e-21,0
3.841893411401214e-25,0
8.062471452242313e-14,0
1.2393314716904662e-16,0
2.8197443393240526e-07,0
3.234344456359519e-19,0
9.989616419393652e-17,0
5.0533287013764734e-11,0
3.9446512093480006e-18,0
1.8910992866758532e-20,0
6.943825495441177e-22,0
4.506778135058967e-18,0
5.4166510572252495e-21,0
3.1004849416658146e-21,0
3.0761806176200318e-25,0
1.1880117863343288e-12,0
4.643375936717489e-17,0
3.4611514253039105e-09,0
7.628981930131037e-23,0
7.983426001291876e-23,0
5.469977549242278e-26,0
3.883635715016795e-09,0
4.1747150260963594e-14,0
1.545664200648442e-14,0
5.416392516751185e-15,0
8.916426180434635e-21,0
1.5642542827208644e-13,0
1.1422074249931303e-10,0
2.2764449906756367e-15,0
8.104695876199152e-14,0
3.9114939030842764e-18,0
3.0692327008839676e-14,0
1.304267399788747e-10,0
4.157556112586796e-15,0
1.1008193883663064e-27,0
7.07015841610389e-21,0
0.061457164106493094,0
7.418745092614643e-11,0
1.5998426235922716e-20,0
2.473280695057472e-09,0
0.00012616367219005193,0
6.093271924643667e-19,0
1.3457508590220169e-08,0
2.2831147959615053e-20,0
8.967170023288358e-13,0
2.799573403010951e-08,0
1.760667551649324e-12,0
2.7628992017602017e-22,0
3.323294284855459e-21,0
2.7610881911469895e-13,0
1.5567585831851893e-14,0
3.171718693477043e-18,0
4.0908387803559406e-18,0
2.1880073143593645e-20,0
2.4310548902921505e-15,0
1.0103485259585744e-22,0
4.44527621763103e-10,0
4.0109041768995436e-25,0
5.0298273175320465e-18,0
9.238727257080909e-12,0
7.835157495742892e-16,0
2.4680542620408136e-24,0
6.554339830028687e-13,0
1.5953410111507388e-14,0
4.418075109544317e-18,0
4.661892918250986e-23,0
4.688316241070487e-08,0
8.294511780360227e-11,0
1.0283327226156707e-20,0
1.4763752015722477e-20,0
2.495792541423207e-21,0
5.753444265170167e-07,0
2.2122447433284166e-11,0
1.0114019199822956e-17,0
2.7657483078756754e-17,0
3.017027985066214e-22,0
2.0610965836986136e-11,0
2.0330911857610988e-12,0
3.7476852338583266e-20,0
5.613707229173222e-19,0
1.4007433583915747e-21,0
6.549818978298693e-15,0
1.8100004379657592e-09,0
1.9260032412304012e-18,0
3.9088097025757535e-14,0
2.6424332487406778e-17,0
5.1580380373418116e-12,0
1.1194232631640757e-14,0
2.1617791136832042e-24,0
1.0201090006959215e-16,0
2.9069912618290667e-09,0
1.6215245355037986e-27,0
1.2549169372847281e-19,0
2.8653211549679004e-13,0
3.844982988743464e-15,0
1.0191301604044378e-17,0
3.4205118148661256e-14,0
5.3513191969040045e-12,0
6.851381860602666e-28,0
5.909958540168692e-17,0
2.1676148445609295e-17,0
9.118920184080453e-15,0
1.0710400809665338e-20,0
1.29275569846738e-09,0
8.72206447331024e-19,0
4.058343581857247e-17,0
4.545416432657242e-21,0
3.455664033182449e-18,0
1.7938818483473323e-19,0
1.6235939755302492e-25,0
9.534983330060312e-19,0
2.43210138601034e-19,0
6.965176512567365e-14,0
1.5141636531685448e-14,0
9.121942640963825e-22,0
2.0481684361641302e-22,0
3.4612916166099842e-18,0
2.0806262849885094e-08,0
9.263097412910097e-12,0
2.636772186874125e-22,0
1.3146352937082012e-22,0
7.39069346097434e-21,0
1.440696667517702e-26,0
1.3982026438628451e-18,0
1.2330244983853699e-14,0
4.3183738337511353e-19,0
2.888902550594884e-14,0
2.5506156747647538e-21,0
9.646891825500092e-07,0
1.0864685319042979e-16,0
5.005943646159939e-20,0
9.155342124142391e-14,0
1.8549895529770732e-11,0
1.4359009917074277e-12,0
8.989531807034418e-15,0
1.190328647281357e-24,0
5.208700395346652e-20,0
5.606013839827368e-21,0
3.025749297421743e-15,0
3.2925792158054776e-12,0
9.06907248332047e-25,0
3.1566205253910525e-22,0
1.4160257763308082e-24,0
6.996805601402835e-16,0
